Sample_1	Site_1	Mass_1	C1	H1	O1	N1	S1	P1	MolForm_1	El_comp_1	Class_1
QZ_K2	QZ	444.0968898	18	23	10	1	1	0	C18H23O10NS	CHONS	Lignin
QZ_K2	QZ	440.1132422	18	23	8	3	1	0	C18H23O8N3S	CHONS	Lignin
QZ_K2	QZ	428.1198236	18	23	11	1	0	0	C18H23O11N	CHON	Lignin
QZ_K2	QZ	428.1020446	18	23	9	1	1	0	C18H23O9NS	CHONS	Lignin
QZ_K2	QZ	424.1362145	18	23	9	3	0	0	C18H23O9N3	CHON	Lignin
QZ_K2	QZ	424.1183375	18	23	7	3	1	0	C18H23O7N3S	CHONS	Lignin
QZ_K2	QZ	412.1249664	18	23	10	1	0	0	C18H23O10N	CHON	Lignin
QZ_K2	QZ	412.1072344	18	23	8	1	1	0	C18H23O8NS	CHONS	Lignin
QZ_K2	QZ	408.1412968	18	23	8	3	0	0	C18H23O8N3	CHON	Lignin
QZ_K2	QZ	396.1300524	18	23	9	1	0	0	C18H23O9N	CHON	Lignin
QZ_K2	QZ	396.1122104	18	23	7	1	1	0	C18H23O7NS	CHONS	Lignin
QZ_K2	QZ	392.1464213	18	23	7	3	0	0	C18H23O7N3	CHON	Lignin
QZ_K2	QZ	392.1286263	18	23	5	3	1	0	C18H23O5N3S	CHONS	Lignin
QZ_K2	QZ	380.1351266	18	23	8	1	0	0	C18H23O8N	CHON	Lignin
QZ_K2	QZ	380.1171696	18	23	6	1	1	0	C18H23O6NS	CHONS	Lignin
QZ_K2	QZ	376.1514291	18	23	6	3	0	0	C18H23O6N3	CHON	Lignin
QZ_K2	QZ	364.1402782	18	23	7	1	0	0	C18H23O7N	CHON	Lignin
QZ_K2	QZ	360.1565323	18	23	5	3	0	0	C18H23O5N3	CHON	Lignin
QZ_K2	QZ	348.1452914	18	23	6	1	0	0	C18H23O6N	CHON	Lignin
QZ_K2	QZ	328.1666828	18	23	3	3	0	0	C18H23O3N3	CHON	Lignin
QZ_K2	QZ	300.1426958	18	23	1	1	1	0	C18H23ONS	CHONS	UnsatHC
QZ_K2	QZ	805.3116795	43	55	7	2	2	1	C43H55O7N2S2P	CHONSP	Lignin
QZ_K2	QZ	777.3050213	43	55	7	0	2	1	C43H55O7S2P	CHOSP	Lignin
QZ_K2	QZ	776.3654566	43	55	12	1	0	0	C43H55O12N	CHON	Lignin
QZ_K2	QZ	761.3108424	43	55	6	0	2	1	C43H55O6S2P	CHOSP	Lignin
QZ_K2	QZ	745.3157874	43	55	5	0	2	1	C43H55O5S2P	CHOSP	UnsatHC
QZ_K2	QZ	744.3572922	43	55	8	1	1	0	C43H55O8NS	CHONS	Lignin
QZ_K2	QZ	729.3208993	43	55	4	0	2	1	C43H55O4S2P	CHOSP	UnsatHC
QZ_K2	QZ	867.4079753	50	64	7	2	2	0	C50H64O7N2S2	CHONS	Lignin
QZ_K2	QZ	851.4486388	50	64	10	2	0	0	C50H64O10N2	CHON	Lignin
QZ_K2	QZ	535.1933313	25	32	11	2	0	0	C25H32O11N2	CHON	Lignin
QZ_K2	QZ	519.1985466	25	32	10	2	0	0	C25H32O10N2	CHON	Lignin
QZ_K2	QZ	503.203477	25	32	9	2	0	0	C25H32O9N2	CHON	Lignin
QZ_K2	QZ	487.2083697	25	32	8	2	0	0	C25H32O8N2	CHON	Lignin
QZ_K2	QZ	659.2197105	32	41	9	2	1	1	C32H41O9N2SP	CHONSP	Lignin
QZ_K2	QZ	598.2478208	32	41	8	1	1	0	C32H41O8NS	CHONS	Lignin
QZ_K2	QZ	582.2529678	32	41	7	1	1	0	C32H41O7NS	CHONS	Lignin
QZ_K2	QZ	566.2579655	32	41	6	1	1	0	C32H41O6NS	CHONS	Lignin
QZ_K2	QZ	753.3058961	39	50	11	2	1	0	C39H50O11N2S	CHONS	Lignin
QZ_K2	QZ	737.3111155	39	50	10	2	1	0	C39H50O10N2S	CHONS	Lignin
QZ_K2	QZ	689.3262849	39	50	7	2	1	0	C39H50O7N2S	CHONS	Lignin
QZ_K2	QZ	677.3150554	39	50	8	0	1	0	C39H50O8S	CHOS	Lignin
QZ_K2	QZ	673.3316286	39	50	6	2	1	0	C39H50O6N2S	CHONS	Lignin
QZ_K2	QZ	661.3380238	39	50	9	0	0	0	C39H50O9	CHO	Lignin
QZ_K2	QZ	661.3201479	39	50	7	0	1	0	C39H50O7S	CHOS	Lignin
QZ_K2	QZ	645.3252591	39	50	6	0	1	0	C39H50O6S	CHOS	Lignin
QZ_K2	QZ	626.3405894	39	50	4	1	0	1	C39H50O4NP	CHONP	UnsatHC
QZ_K2	QZ	622.3568073	39	50	2	3	0	1	C39H50O2N3P	CHONP	UnsatHC
QZ_K2	QZ	845.3430035	46	59	7	2	2	1	C46H59O7N2S2P	CHONSP	Lignin
QZ_K2	QZ	833.3674743	46	59	12	0	0	1	C46H59O12P	CHOP	Lignin
QZ_K2	QZ	817.3366868	46	59	7	0	2	1	C46H59O7S2P	CHOSP	Lignin
QZ_K2	QZ	785.3469915	46	59	5	0	2	1	C46H59O5S2P	CHOSP	UnsatHC
QZ_K2	QZ	907.5259339	60	77	3	0	1	1	C60H77O3SP	CHOSP	UnsatHC
QZ_K2	QZ	980.40324	49	63	18	3	0	0	C49H63O18N3	CHON	Lignin
QZ_K2	QZ	853.3844616	49	63	5	2	2	1	C49H63O5N2S2P	CHONSP	UnsatHC
QZ_K2	QZ	777.3423221	42	54	10	2	1	0	C42H54O10N2S	CHONS	Lignin
QZ_K2	QZ	765.3490094	42	54	13	0	0	0	C42H54O13	CHO	Lignin
QZ_K2	QZ	718.2358813	35	45	11	1	2	0	C35H45O11NS2	CHONS	Lignin
QZ_K2	QZ	710.3728356	42	54	5	3	0	1	C42H54O5N3P	CHONP	UnsatHC
QZ_K2	QZ	707.149624	28	36	19	0	1	0	C28H36O19S	CHOS	Tannin
QZ_K2	QZ	686.2638883	35	45	11	1	1	0	C35H45O11NS	CHONS	Lignin
QZ_K2	QZ	667.2611553	35	45	7	2	1	1	C35H45O7N2SP	CHONSP	Lignin
QZ_K2	QZ	666.3716005	42	54	4	1	0	1	C42H54O4NP	CHONP	UnsatHC
QZ_K2	QZ	654.2740728	35	45	9	1	1	0	C35H45O9NS	CHONS	Lignin
QZ_K2	QZ	638.2790932	35	45	8	1	1	0	C35H45O8NS	CHONS	Lignin
QZ_K2	QZ	606.2892852	35	45	6	1	1	0	C35H45O6NS	CHONS	Lignin
QZ_K2	QZ	590.2944721	35	45	5	1	1	0	C35H45O5NS	CHONS	Lignin
QZ_K2	QZ	570.3335684	35	45	4	3	0	0	C35H45O4N3	CHON	UnsatHC
QZ_K2	QZ	496.1572689	21	27	11	3	0	0	C21H27O11N3	CHON	Lignin
QZ_K2	QZ	484.1458286	21	27	12	1	0	0	C21H27O12N	CHON	Lignin
QZ_K2	QZ	484.1282556	21	27	10	1	1	0	C21H27O10NS	CHONS	Lignin
QZ_K2	QZ	483.2209397	28	36	5	0	1	0	C28H36O5S	CHOS	Lignin
QZ_K2	QZ	468.1333802	21	27	9	1	1	0	C21H27O9NS	CHONS	Lignin
QZ_K2	QZ	464.1675094	21	27	9	3	0	0	C21H27O9N3	CHON	Lignin
QZ_K2	QZ	452.1561024	21	27	10	1	0	0	C21H27O10N	CHON	Lignin
QZ_K2	QZ	436.1614193	21	27	9	1	0	0	C21H27O9N	CHON	Lignin
QZ_K2	QZ	432.1777245	21	27	7	3	0	0	C21H27O7N3	CHON	Lignin
QZ_K2	QZ	421.0381427	14	18	9	2	2	0	C14H18O9N2S2	CHONS	Lignin
QZ_K2	QZ	420.1664292	21	27	8	1	0	0	C21H27O8N	CHON	Lignin
QZ_K2	QZ	409.0446204	14	18	12	0	1	0	C14H18O12S	CHOS	Tannin
QZ_K2	QZ	405.0431357	14	18	8	2	2	0	C14H18O8N2S2	CHONS	Lignin
QZ_K2	QZ	404.171534	21	27	7	1	0	0	C21H27O7N	CHON	Lignin
QZ_K2	QZ	400.1878542	21	27	5	3	0	0	C21H27O5N3	CHON	Lignin
QZ_K2	QZ	393.049675	14	18	11	0	1	0	C14H18O11S	CHOS	Tannin
QZ_K2	QZ	389.0661208	14	18	9	2	1	0	C14H18O9N2S	CHONS	Lignin
QZ_K2	QZ	389.0482098	14	18	7	2	2	0	C14H18O7N2S2	CHONS	Lignin
QZ_K2	QZ	388.1764681	21	27	6	1	0	0	C21H27O6N	CHON	Lignin
QZ_K2	QZ	373.0711533	14	18	8	2	1	0	C14H18O8N2S	CHONS	Lignin
QZ_K2	QZ	361.0599372	14	18	9	0	1	0	C14H18O9S	CHOS	Lignin
QZ_K2	QZ	357.0939882	14	18	9	2	0	0	C14H18O9N2	CHON	Lignin
QZ_K2	QZ	356.1690804	21	27	2	1	1	0	C21H27O2NS	CHONS	UnsatHC
QZ_K2	QZ	345.0827221	14	18	10	0	0	0	C14H18O10	CHO	Tannin
QZ_K2	QZ	345.0650051	14	18	8	0	1	0	C14H18O8S	CHOS	Lignin
QZ_K2	QZ	341.0990308	14	18	8	2	0	0	C14H18O8N2	CHON	Lignin
QZ_K2	QZ	340.1741859	21	27	1	1	1	0	C21H27ONS	CHONS	UnsatHC
QZ_K2	QZ	329.0877887	14	18	9	0	0	0	C14H18O9	CHO	Lignin
QZ_K2	QZ	329.0699997	14	18	7	0	1	0	C14H18O7S	CHOS	Lignin
QZ_K2	QZ	325.1041102	14	18	7	2	0	0	C14H18O7N2	CHON	Lignin
QZ_K2	QZ	313.0929223	14	18	8	0	0	0	C14H18O8	CHO	Lignin
QZ_K2	QZ	313.0751423	14	18	6	0	1	0	C14H18O6S	CHOS	Lignin
QZ_K2	QZ	313.0572213	14	18	4	0	2	0	C14H18O4S2	CHOS	Lignin
QZ_K2	QZ	309.1092075	14	18	6	2	0	0	C14H18O6N2	CHON	Lignin
QZ_K2	QZ	297.0979728	14	18	7	0	0	0	C14H18O7	CHO	Lignin
QZ_K2	QZ	297.0801859	14	18	5	0	1	0	C14H18O5S	CHOS	Lignin
QZ_K2	QZ	293.1142758	14	18	5	2	0	0	C14H18O5N2	CHON	Lignin
QZ_K2	QZ	293.0965529	14	18	3	2	1	0	C14H18O3N2S	CHONS	Lignin
QZ_K2	QZ	281.1030336	14	18	6	0	0	0	C14H18O6	CHO	Lignin
QZ_K2	QZ	277.1193464	14	18	4	2	0	0	C14H18O4N2	CHON	Lignin
QZ_K2	QZ	265.1081337	14	18	5	0	0	0	C14H18O5	CHO	Lignin
QZ_K2	QZ	261.1244244	14	18	3	2	0	0	C14H18O3N2	CHON	Lignin
QZ_K2	QZ	249.1131583	14	18	4	0	0	0	C14H18O4	CHO	Lignin
QZ_K2	QZ	218.0306077	7	9	7	1	0	0	C7H9O7N	CHON	Tannin
QZ_K2	QZ	218.0128267	7	9	5	1	1	0	C7H9O5NS	CHONS	Tannin
QZ_K2	QZ	217.9951087	7	9	3	1	2	0	C7H9O3NS2	CHONS	Lignin
QZ_K2	QZ	202.0179196	7	9	4	1	1	0	C7H9O4NS	CHONS	Lignin
QZ_K2	QZ	186.0407816	7	9	5	1	0	0	C7H9O5N	CHON	Tannin
QZ_K2	QZ	186.0230196	7	9	3	1	1	0	C7H9O3NS	CHONS	Lignin
QZ_K2	QZ	170.0458988	7	9	4	1	0	0	C7H9O4N	CHON	Lignin
QZ_K2	QZ	960.4390146	52	67	16	1	0	0	C52H67O16N	CHON	Lignin
QZ_K2	QZ	912.418145	52	67	9	1	2	0	C52H67O9NS2	CHONS	Lignin
QZ_K2	QZ	865.4274526	52	67	7	0	1	1	C52H67O7SP	CHOSP	Lignin
QZ_K2	QZ	917.3449852	45	58	20	0	0	0	C45H58O20	CHO	Lignin
QZ_K2	QZ	866.3526075	45	58	14	1	0	1	C45H58O14NP	CHONP	Lignin
QZ_K2	QZ	818.367839	45	58	11	1	0	1	C45H58O11NP	CHONP	Lignin
QZ_K2	QZ	818.3317323	45	58	7	1	2	1	C45H58O7NS2P	CHONSP	Lignin
QZ_K2	QZ	802.3369892	45	58	6	1	2	1	C45H58O6NS2P	CHONSP	Lignin
QZ_K2	QZ	798.3888427	45	58	8	3	0	1	C45H58O8N3P	CHONP	Lignin
QZ_K2	QZ	786.3422526	45	58	5	1	2	1	C45H58O5NS2P	CHONSP	UnsatHC
QZ_K2	QZ	770.3474177	45	58	4	1	2	1	C45H58O4NS2P	CHONSP	UnsatHC
QZ_K2	QZ	742.2901657	38	49	12	1	1	0	C38H49O12NS	CHONS	Lignin
QZ_K2	QZ	710.300147	38	49	10	1	1	0	C38H49O10NS	CHONS	Lignin
QZ_K2	QZ	710.2825311	38	49	8	1	2	0	C38H49O8NS2	CHONS	Lignin
QZ_K2	QZ	706.3164775	38	49	8	3	1	0	C38H49O8N3S	CHONS	Lignin
QZ_K2	QZ	695.2632886	38	49	6	0	2	1	C38H49O6S2P	CHOSP	Lignin
QZ_K2	QZ	694.3053835	38	49	9	1	1	0	C38H49O9NS	CHONS	Lignin
QZ_K2	QZ	678.3105106	38	49	8	1	1	0	C38H49O8NS	CHONS	Lignin
QZ_K2	QZ	662.3155263	38	49	7	1	1	0	C38H49O7NS	CHONS	Lignin
QZ_K2	QZ	658.3495224	38	49	7	3	0	0	C38H49O7N3	CHON	Lignin
QZ_K2	QZ	630.3257292	38	49	5	1	1	0	C38H49O5NS	CHONS	Lignin
QZ_K2	QZ	635.216527	31	40	12	0	1	0	C31H40O12S	CHOS	Lignin
QZ_K2	QZ	587.2320438	31	40	9	0	1	0	C31H40O9S	CHOS	Lignin
QZ_K2	QZ	571.2369275	31	40	8	0	1	0	C31H40O8S	CHOS	Lignin
QZ_K2	QZ	555.2420688	31	40	7	0	1	0	C31H40O7S	CHOS	Lignin
QZ_K2	QZ	539.2472989	31	40	6	0	1	0	C31H40O6S	CHOS	Lignin
QZ_K2	QZ	523.2522619	31	40	5	0	1	0	C31H40O5S	CHOS	Lignin
QZ_K2	QZ	491.2625534	31	40	3	0	1	0	C31H40O3S	CHOS	UnsatHC
QZ_K2	QZ	487.2967505	31	40	3	2	0	0	C31H40O3N2	CHON	UnsatHC
QZ_K2	QZ	472.2776895	31	40	1	1	0	1	C31H40ONP	CHONP	UnsatHC
QZ_K2	QZ	471.3017956	31	40	2	2	0	0	C31H40O2N2	CHON	UnsatHC
QZ_K2	QZ	874.3939387	48	62	12	1	0	1	C48H62O12NP	CHONP	Lignin
QZ_K2	QZ	810.3787141	48	62	4	1	2	1	C48H62O4NS2P	CHONSP	UnsatHC
QZ_K2	QZ	536.1885155	24	31	11	3	0	0	C24H31O11N3	CHON	Lignin
QZ_K2	QZ	524.1595665	24	31	10	1	1	0	C24H31O10NS	CHONS	Lignin
QZ_K2	QZ	520.193703	24	31	10	3	0	0	C24H31O10N3	CHON	Lignin
QZ_K2	QZ	508.1822447	24	31	11	1	0	0	C24H31O11N	CHON	Lignin
QZ_K2	QZ	508.1647808	24	31	9	1	1	0	C24H31O9NS	CHONS	Lignin
QZ_K2	QZ	504.1989126	24	31	9	3	0	0	C24H31O9N3	CHON	Lignin
QZ_K2	QZ	492.1876192	24	31	10	1	0	0	C24H31O10N	CHON	Lignin
QZ_K2	QZ	488.2039254	24	31	8	3	0	0	C24H31O8N3	CHON	Lignin
QZ_K2	QZ	476.1927151	24	31	9	1	0	0	C24H31O9N	CHON	Lignin
QZ_K2	QZ	460.1977245	24	31	8	1	0	0	C24H31O8N	CHON	Lignin
QZ_K2	QZ	444.2028326	24	31	7	1	0	0	C24H31O7N	CHON	Lignin
QZ_K2	QZ	428.2079274	24	31	6	1	0	0	C24H31O6N	CHON	Lignin
QZ_K2	QZ	396.2181032	24	31	4	1	0	0	C24H31O4N	CHON	Lignin
QZ_K2	QZ	766.326305	41	53	11	1	1	0	C41H53O11NS	CHONS	Lignin
QZ_K2	QZ	746.3477701	41	53	8	3	1	0	C41H53O8N3S	CHONS	Lignin
QZ_K2	QZ	734.35475	41	53	11	1	0	0	C41H53O11N	CHON	Lignin
QZ_K2	QZ	734.3187912	41	53	7	1	2	0	C41H53O7NS2	CHONS	Lignin
QZ_K2	QZ	702.3467596	41	53	7	1	1	0	C41H53O7NS	CHONS	Lignin
QZ_K2	QZ	667.3667779	41	53	4	2	0	1	C41H53O4N2P	CHONP	UnsatHC
QZ_K2	QZ	946.4149149	51	66	14	1	0	1	C51H66O14NP	CHONP	Lignin
QZ_K2	QZ	898.3945628	51	66	7	1	2	1	C51H66O7NS2P	CHONSP	Lignin
QZ_K2	QZ	755.2401949	34	44	19	0	0	0	C34H44O19	CHO	Lignin
QZ_K2	QZ	691.2250423	34	44	11	0	2	0	C34H44O11S2	CHOS	Lignin
QZ_K2	QZ	675.2300505	34	44	10	0	2	0	C34H44O10S2	CHOS	Lignin
QZ_K2	QZ	659.2531163	34	44	11	0	1	0	C34H44O11S	CHOS	Lignin
QZ_K2	QZ	643.258098	34	44	10	0	1	0	C34H44O10S	CHOS	Lignin
QZ_K2	QZ	627.2632367	34	44	9	0	1	0	C34H44O9S	CHOS	Lignin
QZ_K2	QZ	611.2682054	34	44	8	0	1	0	C34H44O8S	CHOS	Lignin
QZ_K2	QZ	595.2733655	34	44	7	0	1	0	C34H44O7S	CHOS	Lignin
QZ_K2	QZ	579.2784489	34	44	6	0	1	0	C34H44O6S	CHOS	Lignin
QZ_K2	QZ	572.304615	34	44	3	3	0	1	C34H44O3N3P	CHONP	UnsatHC
QZ_K2	QZ	563.2835659	34	44	5	0	1	0	C34H44O5S	CHOS	Lignin
QZ_K2	QZ	560.2937892	34	44	4	1	0	1	C34H44O4NP	CHONP	UnsatHC
QZ_K2	QZ	559.3177323	34	44	5	2	0	0	C34H44O5N2	CHON	Lignin
QZ_K2	QZ	543.3230052	34	44	4	2	0	0	C34H44O4N2	CHON	UnsatHC
QZ_K2	QZ	511.3331138	34	44	2	2	0	0	C34H44O2N2	CHON	UnsatHC
QZ_K2	QZ	433.0810409	17	22	11	0	1	0	C17H22O11S	CHOS	Lignin
QZ_K2	QZ	417.1038683	17	22	12	0	0	0	C17H22O12	CHO	Tannin
QZ_K2	QZ	401.1089648	17	22	11	0	0	0	C17H22O11	CHO	Lignin
QZ_K2	QZ	401.0911748	17	22	9	0	1	0	C17H22O9S	CHOS	Lignin
QZ_K2	QZ	397.1253509	17	22	9	2	0	0	C17H22O9N2	CHON	Lignin
QZ_K2	QZ	385.1140725	17	22	10	0	0	0	C17H22O10	CHO	Lignin
QZ_K2	QZ	385.0962315	17	22	8	0	1	0	C17H22O8S	CHOS	Lignin
QZ_K2	QZ	381.1303952	17	22	8	2	0	0	C17H22O8N2	CHON	Lignin
QZ_K2	QZ	369.1191156	17	22	9	0	0	0	C17H22O9	CHO	Lignin
QZ_K2	QZ	369.1012186	17	22	7	0	1	0	C17H22O7S	CHOS	Lignin
QZ_K2	QZ	365.1354389	17	22	7	2	0	0	C17H22O7N2	CHON	Lignin
QZ_K2	QZ	353.1242152	17	22	8	0	0	0	C17H22O8	CHO	Lignin
QZ_K2	QZ	349.1405031	17	22	6	2	0	0	C17H22O6N2	CHON	Lignin
QZ_K2	QZ	337.1293085	17	22	7	0	0	0	C17H22O7	CHO	Lignin
QZ_K2	QZ	333.1456111	17	22	5	2	0	0	C17H22O5N2	CHON	Lignin
QZ_K2	QZ	321.1343706	17	22	6	0	0	0	C17H22O6	CHO	Lignin
QZ_K2	QZ	317.1507369	17	22	4	2	0	0	C17H22O4N2	CHON	Lignin
QZ_K2	QZ	301.1557857	17	22	3	2	0	0	C17H22O3N2	CHON	Lignin
QZ_K2	QZ	818.3871758	44	57	12	3	0	0	C44H57O12N3	CHON	Lignin
QZ_K2	QZ	806.3756127	44	57	13	1	0	0	C44H57O13N	CHON	Lignin
QZ_K2	QZ	791.3211299	44	57	7	0	2	1	C44H57O7S2P	CHOSP	Lignin
QZ_K2	QZ	759.331591	44	57	5	0	2	1	C44H57O5S2P	CHOSP	UnsatHC
QZ_K2	QZ	743.3362474	44	57	4	0	2	1	C44H57O4S2P	CHOSP	UnsatHC
QZ_K2	QZ	727.3415847	44	57	3	0	2	1	C44H57O3S2P	CHOSP	UnsatHC
QZ_K2	QZ	533.159311	27	35	5	0	2	1	C27H35O5S2P	CHOSP	Lignin
QZ_K2	QZ	667.2943032	37	48	9	0	1	0	C37H48O9S	CHOS	Lignin
QZ_K2	QZ	663.3107607	37	48	7	2	1	0	C37H48O7N2S	CHONS	Lignin
QZ_K2	QZ	651.299687	37	48	8	0	1	0	C37H48O8S	CHOS	Lignin
QZ_K2	QZ	635.3044996	37	48	7	0	1	0	C37H48O7S	CHOS	Lignin
QZ_K2	QZ	619.3097943	37	48	6	0	1	0	C37H48O6S	CHOS	Lignin
QZ_K2	QZ	603.3148912	37	48	5	0	1	0	C37H48O5S	CHOS	Lignin
QZ_K2	QZ	600.3251112	37	48	4	1	0	1	C37H48O4NP	CHONP	UnsatHC
QZ_K2	QZ	568.3351998	37	48	2	1	0	1	C37H48O2NP	CHONP	UnsatHC
QZ_K2	QZ	863.3779444	47	61	13	0	0	1	C47H61O13P	CHOP	Lignin
QZ_K2	QZ	847.3831006	47	61	12	0	0	1	C47H61O12P	CHOP	Lignin
QZ_K2	QZ	871.4016252	50	65	9	0	1	1	C50H65O9SP	CHOSP	Lignin
QZ_K2	QZ	863.2909691	40	52	17	2	1	0	C40H52O17N2S	CHONS	Lignin
QZ_K2	QZ	751.3266574	40	52	10	2	1	0	C40H52O10N2S	CHONS	Lignin
QZ_K2	QZ	739.3332475	40	52	13	0	0	0	C40H52O13	CHO	Lignin
QZ_K2	QZ	735.3318012	40	52	9	2	1	0	C40H52O9N2S	CHONS	Lignin
QZ_K2	QZ	719.3368161	40	52	8	2	1	0	C40H52O8N2S	CHONS	Lignin
QZ_K2	QZ	707.325624	40	52	9	0	1	0	C40H52O9S	CHOS	Lignin
QZ_K2	QZ	703.3419023	40	52	7	2	1	0	C40H52O7N2S	CHONS	Lignin
QZ_K2	QZ	687.3473719	40	52	6	2	1	0	C40H52O6N2S	CHONS	Lignin
QZ_K2	QZ	675.3540769	40	52	9	0	0	0	C40H52O9	CHO	Lignin
QZ_K2	QZ	675.335987	40	52	7	0	1	0	C40H52O7S	CHOS	Lignin
QZ_K2	QZ	652.3673872	40	52	3	3	0	1	C40H52O3N3P	CHONP	UnsatHC
QZ_K2	QZ	640.3564114	40	52	4	1	0	1	C40H52O4NP	CHONP	UnsatHC
QZ_K2	QZ	540.242448	30	39	6	1	1	0	C30H39O6NS	CHONS	Lignin
QZ_K2	QZ	505.1021744	20	26	13	0	1	0	C20H26O13S	CHOS	Tannin
QZ_K2	QZ	489.1074444	20	26	12	0	1	0	C20H26O12S	CHOS	Lignin
QZ_K2	QZ	473.1300727	20	26	13	0	0	0	C20H26O13	CHO	Tannin
QZ_K2	QZ	473.1123547	20	26	11	0	1	0	C20H26O11S	CHOS	Lignin
QZ_K2	QZ	470.1041961	20	26	8	1	1	1	C20H26O8NSP	CHONSP	Lignin
QZ_K2	QZ	457.1351246	20	26	12	0	0	0	C20H26O12	CHO	Lignin
QZ_K2	QZ	457.1174537	20	26	10	0	1	0	C20H26O10S	CHOS	Lignin
QZ_K2	QZ	441.1403103	20	26	11	0	0	0	C20H26O11	CHO	Lignin
QZ_K2	QZ	437.1566455	20	26	9	2	0	0	C20H26O9N2	CHON	Lignin
QZ_K2	QZ	425.1453377	20	26	10	0	0	0	C20H26O10	CHO	Lignin
QZ_K2	QZ	421.1617205	20	26	8	2	0	0	C20H26O8N2	CHON	Lignin
QZ_K2	QZ	409.1504642	20	26	9	0	0	0	C20H26O9	CHO	Lignin
QZ_K2	QZ	405.1667465	20	26	7	2	0	0	C20H26O7N2	CHON	Lignin
QZ_K2	QZ	393.1555798	20	26	8	0	0	0	C20H26O8	CHO	Lignin
QZ_K2	QZ	393.1377268	20	26	6	0	1	0	C20H26O6S	CHOS	Lignin
QZ_K2	QZ	389.1718157	20	26	6	2	0	0	C20H26O6N2	CHON	Lignin
QZ_K2	QZ	377.1606487	20	26	7	0	0	0	C20H26O7	CHO	Lignin
QZ_K2	QZ	373.1768982	20	26	5	2	0	0	C20H26O5N2	CHON	Lignin
QZ_K2	QZ	361.165689	20	26	6	0	0	0	C20H26O6	CHO	Lignin
QZ_K2	QZ	322.0060536	10	13	7	1	2	0	C10H13O7NS2	CHONS	Tannin
QZ_K2	QZ	313.1632102	20	26	1	0	1	0	C20H26OS	CHOS	UnsatHC
QZ_K2	QZ	290.0339959	10	13	7	1	1	0	C10H13O7NS	CHONS	Tannin
QZ_K2	QZ	290.0162409	10	13	5	1	2	0	C10H13O5NS2	CHONS	Lignin
QZ_K2	QZ	274.0390623	10	13	6	1	1	0	C10H13O6NS	CHONS	Lignin
QZ_K2	QZ	274.0213074	10	13	4	1	2	0	C10H13O4NS2	CHONS	Lignin
QZ_K2	QZ	258.0441632	10	13	5	1	1	0	C10H13O5NS	CHONS	Lignin
QZ_K2	QZ	242.0669726	10	13	6	1	0	0	C10H13O6N	CHON	Lignin
QZ_K2	QZ	242.0492136	10	13	4	1	1	0	C10H13O4NS	CHONS	Lignin
QZ_K2	QZ	238.0832861	10	13	4	3	0	0	C10H13O4N3	CHON	Lignin
QZ_K2	QZ	226.0720557	10	13	5	1	0	0	C10H13O5N	CHON	Lignin
QZ_K2	QZ	226.0543027	10	13	3	1	1	0	C10H13O3NS	CHONS	Lignin
QZ_K2	QZ	210.0771566	10	13	4	1	0	0	C10H13O4N	CHON	Lignin
QZ_K2	QZ	194.0822395	10	13	3	1	0	0	C10H13O3N	CHON	Lignin
QZ_K2	QZ	178.0873526	10	13	2	1	0	0	C10H13O2N	CHON	Lignin
QZ_K2	QZ	856.3315777	43	56	15	1	0	1	C43H56O15NP	CHONP	Lignin
QZ_K2	QZ	840.3006766	43	56	10	1	2	1	C43H56O10NS2P	CHONSP	Lignin
QZ_K2	QZ	839.3250485	43	56	11	2	2	0	C43H56O11N2S2	CHONS	Lignin
QZ_K2	QZ	824.3419661	43	56	13	1	0	1	C43H56O13NP	CHONP	Lignin
QZ_K2	QZ	808.3114974	43	56	8	1	2	1	C43H56O8NS2P	CHONSP	Lignin
QZ_K2	QZ	792.3165129	43	56	7	1	2	1	C43H56O7NS2P	CHONSP	Lignin
QZ_K2	QZ	612.2634936	33	43	8	1	1	0	C33H43O8NS	CHONS	Lignin
QZ_K2	QZ	596.2685119	33	43	7	1	1	0	C33H43O7NS	CHONS	Lignin
QZ_K2	QZ	580.2737455	33	43	6	1	1	0	C33H43O6NS	CHONS	Lignin
QZ_K2	QZ	485.298076	33	43	1	0	0	1	C33H43OP	CHOP	UnsatHC
QZ_K2	QZ	879.3562981	46	60	11	2	2	0	C46H60O11N2S2	CHONS	Lignin
QZ_K2	QZ	529.156248	23	30	14	0	0	0	C23H30O14	CHO	Lignin
QZ_K2	QZ	493.1828699	23	30	10	2	0	0	C23H30O10N2	CHON	Lignin
QZ_K2	QZ	461.1929535	23	30	8	2	0	0	C23H30O8N2	CHON	Lignin
QZ_K2	QZ	449.1817971	23	30	9	0	0	0	C23H30O9	CHO	Lignin
QZ_K2	QZ	433.1867947	23	30	8	0	0	0	C23H30O8	CHO	Lignin
QZ_K2	QZ	700.2795745	36	47	11	1	1	0	C36H47O11NS	CHONS	Lignin
QZ_K2	QZ	684.2845052	36	47	10	1	1	0	C36H47O10NS	CHONS	Lignin
QZ_K2	QZ	668.2898355	36	47	9	1	1	0	C36H47O9NS	CHONS	Lignin
QZ_K2	QZ	636.2997875	36	47	7	1	1	0	C36H47O7NS	CHONS	Lignin
QZ_K2	QZ	620.3050914	36	47	6	1	1	0	C36H47O6NS	CHONS	Lignin
QZ_K2	QZ	936.3945103	49	64	15	1	0	1	C49H64O15NP	CHONP	Lignin
